crop_image,item_category,original_image,color,personal_color
c5c39004-659f-48ee-ab60-1fe5090990f8.jpg,skirt,182.jpg,darkred,winter
c37dc4a4-b380-4a5d-80e7-8c298f761cc1.jpg,short_sleeved_outwear,182.jpg,darkslategray,winter
52949211-0a9d-48e7-b68e-11fe0796c5f8.jpg,trousers,633.jpg,ghostwhite,winter
266563e6-63ea-4623-a67b-afa4eeee7582.jpg,short_sleeved_outwear,633.jpg,black,winter
93ebb90a-7f68-4907-a60b-ee4432aef9e5.jpg,short_sleeved_dress,394.jpg,black,winter
6f65da68-c789-4f32-ac00-9f4796639601.jpg,short_sleeved_outwear,394.jpg,black,winter
99718bb8-abb2-41a6-84c0-936bfc919af7.jpg,trousers,380.jpg,dimgray,autumn
f13683a9-8bd2-47f9-8b54-4f7354284cf5.jpg,trousers,419.jpg,black,winter
77121d0e-4d12-4cf2-ad8d-bffda9fed4e5.jpg,trousers,343.jpg,midnightblue,winter
0e7dbb9d-fcda-4e04-b274-5d657a70d96a.jpg,vest,343.jpg,black,winter
2b4496d3-1aa7-4819-b9c9-484a8888ecb3.jpg,trousers,343.jpg,black,winter
5b030b6b-f030-4252-9450-075b9b48fdc9.jpg,short_sleeved_outwear,579.jpg,black,winter
232f25bb-3b52-4dd1-9493-708627273c5c.jpg,short_sleeved_dress,579.jpg,black,winter
a25bf362-bf26-42da-925f-e45f136085cc.jpg,trousers,579.jpg,black,winter
fbeb0a53-73bf-4802-b1ae-8ffbef4a7b45.jpg,short_sleeved_dress,586.jpg,darkslategray,winter
bb501a69-a1f5-4d2b-aefe-c0feb204c175.jpg,long_sleeved_shirt,586.jpg,lavender,winter
1c5e69df-121a-46b0-b840-7cf9728f5ce7.jpg,trousers,586.jpg,darkslategray,winter
790026e5-185d-454b-b697-78dabebb5858.jpg,short_sleeved_dress,592.jpg,black,winter
83af1b92-9137-441c-9f37-d4d429307100.jpg,short_sleeved_outwear,592.jpg,black,winter
65172ff2-50b0-4508-8620-a5ae069bb123.jpg,trousers,425.jpg,darkgray,winter
69df4770-2cb0-49d4-9e70-afb0ce841455.jpg,short_sleeved_outwear,357.jpg,black,winter
8aac5428-6be4-4772-af87-bb1c1daec724.jpg,trousers,357.jpg,black,winter
f55456df-91b6-4951-90b4-723249606226.jpg,skirt,357.jpg,black,winter
c30e50d5-2f8a-442d-93b9-3563e0921597.jpg,short_sleeved_outwear,545.jpg,plum,winter
775a1e50-b057-4d4b-a1b4-9dd9a9ba9cd9.jpg,skirt,545.jpg,midnightblue,winter
1182824f-0315-4d1c-86f0-1a7d0b89ff8e.jpg,trousers,223.jpg,darkgray,winter
9bbebae0-ef0f-4863-b08d-19643a2e8fb5.jpg,trousers,223.jpg,darkgray,winter
1418ef65-5a6c-407a-bd90-1f322859eb62.jpg,skirt,237.jpg,gray,winter
5c78721a-c664-41ff-86da-acb0b0ccd8de.jpg,short_sleeved_outwear,237.jpg,darkgray,winter
9bc037e0-d2ef-4a5c-9b3d-ae4bee0a1251.jpg,short_sleeved_outwear,747.jpg,black,winter
7cd36932-4f3d-4d30-a00e-b82ed6e06f54.jpg,short_sleeved_dress,747.jpg,darkslategray,winter
73cee2d2-c527-43f2-a335-4f956989fe68.jpg,short_sleeved_outwear,752.jpg,darkslategray,winter
68187fd0-323e-4c16-b47b-9e0b5dd34146.jpg,short_sleeved_dress,752.jpg,darkslategray,winter
08e749e8-6767-409e-9429-3003ca4758b2.jpg,vest,222.jpg,black,winter
40989de6-588d-4d5a-830f-ff19ccecd466.jpg,short_sleeved_outwear,222.jpg,silver,summer
5c9ba114-017b-4831-8ddb-b92eb91ff606.jpg,trousers,746.jpg,black,winter
02f162a6-840c-4ef6-bcfe-c174501e6f69.jpg,skirt,544.jpg,black,winter
7be19163-590c-424d-af83-c295ad24219c.jpg,short_sleeved_outwear,544.jpg,darkslategray,winter
cd7acbca-5b88-41fa-903f-a26cd20ed89e.jpg,vest,550.jpg,darkslategray,winter
58d88ece-501b-4e0d-a760-0e9685ddb743.jpg,skirt,550.jpg,darkslategray,winter
19d532df-6c49-4245-b2d1-ce0eb3698126.jpg,trousers,550.jpg,darkslategray,winter
624c57a2-8893-4220-bd8b-e3989b806c31.jpg,short_sleeved_outwear,578.jpg,black,winter
a3b32f75-bfa5-4379-9fa3-f730cf32f8fe.jpg,short_sleeved_dress,578.jpg,black,winter
942a221f-8c79-4858-a8ad-4411895d55a8.jpg,skirt,593.jpg,gray,winter
9c8737b5-a483-4aa6-a095-cd9a61e3bbfb.jpg,long_sleeved_shirt,593.jpg,darkslategray,winter
cadb52d8-4165-438a-975e-4c3200cdbb0c.jpg,short_sleeved_outwear,593.jpg,darkslategray,winter
4347c845-880f-4a77-9fd9-c75df07f0ac4.jpg,skirt,587.jpg,steelblue,autumn
074d6e43-a599-4a8a-a784-797f77d9ce1c.jpg,short_sleeved_outwear,587.jpg,whitesmoke,winter
0ce9f98d-d682-46bf-a468-1f2e3dfc4a59.jpg,skirt,342.jpg,darkgray,winter
f5154f41-32c3-44fb-9ae3-481f6be0cfe9.jpg,vest,342.jpg,black,winter
7495bb70-b6a8-466a-93b7-b7fdbac069c6.jpg,trousers,185.jpg,dimgray,autumn
037e84f5-b781-4796-bad1-a6e85c3e17b2.jpg,short_sleeved_outwear,53.jpg,darkslategray,winter
673d1214-1f50-498d-9f40-0840ad7ec747.jpg,short_sleeved_outwear,193.jpg,silver,summer
e27faf82-1bd6-4130-b3eb-7ab03dac1719.jpg,trousers,193.jpg,black,winter
70f39f6c-603a-410a-8da1-2917c931258c.jpg,trousers,146.jpg,black,winter
bfa5ae39-c0f3-4de7-b7a0-f3665b6e1a9e.jpg,short_sleeved_outwear,187.jpg,black,winter
cf2814e8-b948-4628-8311-49027e351e7a.jpg,trousers,187.jpg,black,winter
c2ed13c4-3ff7-48f7-aac3-e298f3f93171.jpg,skirt,620.jpg,lavender,winter
0d6c3791-6591-45b7-8b7c-26c25f1c7270.jpg,short_sleeved_outwear,620.jpg,gainsboro,winter
c1d339d6-460d-4fce-bd7a-9bf172f428b9.jpg,trousers,79.jpg,silver,summer
aebe7299-85f0-45e6-9eae-f3335c0999b6.jpg,short_sleeved_outwear,79.jpg,lightslategray,summer
a37da006-b3c0-423f-93ab-d58b051ebef5.jpg,long_sleeved_shirt,79.jpg,lightslategray,summer
2faf6200-6587-4f53-b709-723305b31c15.jpg,trousers,51.jpg,black,winter
82795d4c-fbac-4468-bf1d-8d78b3a651d1.jpg,short_sleeved_outwear,51.jpg,black,winter
52e077b8-9cd0-4f7b-8da6-49c786f2b2a1.jpg,short_sleeved_outwear,3.jpg,black,winter
56e0d039-bc32-4dba-93ad-1d574002e944.jpg,trousers,3.jpg,lightgray,winter
4b091d9d-f072-4e85-a9e1-698220692f3f.jpg,skirt,3.jpg,lightgray,winter
ff329f0a-44a1-41d3-bdcd-9518a7dc5e0d.jpg,short_sleeved_outwear,636.jpg,black,winter
e7089abc-cc2a-42dc-85cc-727bafdc4ac0.jpg,trousers,636.jpg,black,winter
d6d8f4e2-6e4d-4360-9d3a-2ddd84265e98.jpg,short_sleeved_dress,636.jpg,black,winter
73b00aae-947c-477a-818c-4a2645421ef9.jpg,skirt,178.jpg,silver,summer
1fbf7e87-4ccb-4d25-8fcd-ade8f1cf4f57.jpg,short_sleeved_outwear,178.jpg,silver,summer
be5a3272-5d12-4aa9-953d-b81218af6d03.jpg,trousers,178.jpg,silver,summer
75898566-0107-4ee3-aed7-5f9afbca688f.jpg,short_sleeved_outwear,622.jpg,darkslategray,winter
f306e37a-5d56-4607-b10f-99707a8c12f3.jpg,long_sleeved_dress,622.jpg,linen,autumn
8eb78391-723e-45fc-bcc6-3e13c6ac43c5.jpg,long_sleeved_shirt,144.jpg,black,winter
d48e8682-0c6e-4c69-aaf8-d6ece4cb552e.jpg,long_sleeved_shirt,86.jpg,lavender,winter
5f91656a-58e5-4bed-b8ee-317afe92fe31.jpg,trousers,86.jpg,dodgerblue,summer
2e5d686e-6683-459d-9bbd-ca7df657b8b2.jpg,skirt,391.jpg,black,winter
28ecd5b0-37b7-4742-a312-0f06878c9eb1.jpg,short_sleeved_outwear,391.jpg,black,winter
95ee0f3c-cecd-45b9-8ba4-8edb41875147.jpg,trousers,352.jpg,black,winter
7beee19e-461b-40f9-bffd-19fa2b4bc588.jpg,short_sleeved_outwear,352.jpg,silver,summer
c4ba127c-7ce1-49d8-a80f-92e6160ef1b8.jpg,skirt,408.jpg,gainsboro,winter
e8ad19dd-a1fd-42d0-b68a-333655f91d28.jpg,short_sleeved_outwear,408.jpg,dimgray,autumn
c5fa68ff-d2ae-4d21-9517-ae32e876473d.jpg,vest,346.jpg,silver,summer
9e6f477f-f12c-4d79-a1fd-488bc256ead8.jpg,skirt,597.jpg,tan,autumn
aa9951e0-71fb-4c10-87ea-62d06e792a4e.jpg,trousers,420.jpg,black,winter
903b639f-9ffe-4435-9d59-c306adfe0a55.jpg,sling_dress,420.jpg,black,winter
f0644f62-6a52-402a-b1c0-1cb86d4d8cf8.jpg,vest,420.jpg,black,winter
9d61dc55-fecb-43aa-b904-f46d2d67fb25.jpg,skirt,583.jpg,black,winter
26405a32-ac8a-4ba7-89ae-7930580877e0.jpg,short_sleeved_outwear,583.jpg,black,winter
85757960-4a51-4997-8b04-6a63354ab986.jpg,trousers,540.jpg,black,winter
8bb3cdd7-9b81-4b8e-af3f-19a850034308.jpg,skirt,540.jpg,black,winter
49b16de9-a2f8-4f8a-952a-84d4b66d8bdc.jpg,short_sleeved_outwear,540.jpg,black,winter
75025d9e-8d8f-48fb-95fe-746cad220ca4.jpg,short_sleeved_outwear,554.jpg,mediumpurple,spring
1552a760-273b-4c23-92b1-62d89ab8eb43.jpg,skirt,554.jpg,darkorchid,winter
73b71b68-6742-47e0-90e7-5ebdeb54054b.jpg,skirt,232.jpg,dimgray,autumn
d283bcae-4da4-438b-8ac0-812784141bf2.jpg,short_sleeved_outwear,232.jpg,white,winter
82aca650-f999-46e6-bf4c-1e81c34f8670.jpg,vest,232.jpg,white,winter
d106ec86-3b65-404d-9ffc-9a2789a5cad3.jpg,skirt,568.jpg,gainsboro,winter
183f7c07-b0a9-4ef7-827e-6ddaff8f0fee.jpg,trousers,568.jpg,lavenderblush,summer
9f1e867b-45db-4630-ad46-d6ebd45390d0.jpg,trousers,233.jpg,black,winter
a959c8cf-5b29-4c98-ab72-3002adaf79f5.jpg,vest,233.jpg,black,winter
83900bc0-4042-4c47-86f4-492f28be388a.jpg,short_sleeved_outwear,541.jpg,gainsboro,winter
8be5342a-6949-416b-8628-880ef7d7d38c.jpg,trousers,541.jpg,black,winter
9c6b6592-8f7e-48b6-871d-8aa6374cf5d8.jpg,short_sleeved_dress,541.jpg,black,winter
71731d02-fff0-44c1-8c85-749097ed147e.jpg,short_sleeved_outwear,596.jpg,linen,autumn
abf80d31-6ce9-4894-b111-2c187d7bcb52.jpg,short_sleeved_dress,596.jpg,lightgray,winter
2eb97d5a-1e2e-4970-b965-980786e0d3ca.jpg,trousers,757.jpg,black,winter
d4e0a9bd-568a-4d51-8734-3ec09b99e5c6.jpg,short_sleeved_outwear,757.jpg,black,winter
308e1470-7fbc-48e9-b02c-c1bb4c87c2d4.jpg,short_sleeved_outwear,569.jpg,black,winter
bf008d04-18c7-4c31-a6bc-86a786c62269.jpg,trousers,569.jpg,whitesmoke,winter
f0ebc6b1-c40d-4ec8-8412-dd66c2241f7c.jpg,skirt,742.jpg,darkslategray,winter
915971dd-ebc9-463d-8b26-16dba165602d.jpg,short_sleeved_outwear,742.jpg,darkgray,winter
4cddbfdb-c5e7-427e-b59d-c1ebc11aead1.jpg,short_sleeved_outwear,743.jpg,black,winter
de65f14b-bc3f-4f87-872d-6fa4a57b7f5a.jpg,skirt,756.jpg,steelblue,autumn
7bc91687-545b-48b8-b712-8eb4b7a2eb35.jpg,trousers,756.jpg,lightsteelblue,summer
fc081eb2-b476-4453-a846-29822bcf7245.jpg,short_sleeved_outwear,756.jpg,gainsboro,winter
9fb37df5-9a84-434b-9918-feb103822a88.jpg,short_sleeved_outwear,582.jpg,black,winter
cc85517a-c129-437a-bdc8-9bc03278e881.jpg,trousers,421.jpg,gainsboro,winter
4ad672ec-e134-4aad-a6a4-7730cb474958.jpg,trousers,179.jpg,lightslategray,summer
c027f34e-774d-4460-96e4-1809154d7b21.jpg,short_sleeved_outwear,179.jpg,whitesmoke,winter
b20b6309-262f-4f87-b137-82d20a7a9ce7.jpg,skirt,179.jpg,darkgray,winter
de9cbf88-65ad-44ec-98a0-be2c535a77b5.jpg,short_sleeved_dress,384.jpg,thistle,summer
4548d5fe-1a81-441f-a3d5-6976390b713f.jpg,long_sleeved_dress,384.jpg,thistle,summer
b2721ef9-71a9-48d4-bca4-f68831aea722.jpg,vest,384.jpg,black,winter
55946cc6-5b29-4075-90bb-7e841ec101e2.jpg,trousers,93.jpg,deeppink,summer
aef9bdef-4561-4959-b193-f9aebec52eac.jpg,short_sleeved_outwear,93.jpg,deeppink,summer
f239622b-3161-46b3-ace1-f156c68d9fbb.jpg,short_sleeved_outwear,353.jpg,burlywood,autumn
19459086-ecaf-480a-a96b-00b02d6d69ca.jpg,vest,353.jpg,black,winter
ece4cac0-4feb-48c2-8efd-c71f46f0da01.jpg,skirt,353.jpg,black,winter
6dea8eb2-f815-48b8-bb26-819a68883449.jpg,trousers,390.jpg,black,winter
64afdcc3-16d1-4169-b49c-bd7f283e3422.jpg,short_sleeved_outwear,390.jpg,black,winter
3831fea0-fe24-4673-941a-5d282338663e.jpg,vest,390.jpg,rosybrown,summer
8385704e-4c13-4e5c-9444-a6d07d245e37.jpg,vest,435.jpg,black,winter
a49acdcf-244a-45aa-a45b-fe046844f0b7.jpg,short_sleeved_dress,435.jpg,silver,summer
f4c8a8f1-a641-47bf-9036-d536d4f5b8ce.jpg,trousers,347.jpg,black,winter
216730e3-8251-47f1-b336-19e85c66f781.jpg,vest,347.jpg,black,winter
2cdb5a97-5647-4ce6-b680-c386c9db97fa.jpg,short_sleeved_outwear,347.jpg,black,winter
d45a2f8c-8000-4a1f-a7f6-ae66eb1c1f36.jpg,short_sleeved_outwear,621.jpg,lavender,winter
c7dc3fcb-ceea-4f4f-87fa-e74bdcdb3c90.jpg,skirt,621.jpg,rosybrown,summer
34980172-f736-4539-b5a7-19726ecaff7f.jpg,trousers,621.jpg,lavender,winter
eec9f03e-2efd-4ec1-affd-84661bce2644.jpg,vest,85.jpg,black,winter
de40a870-3a25-462c-8c2f-e01eee930cb4.jpg,trousers,85.jpg,black,winter
36168320-765c-4542-88ee-120e9238f3c6.jpg,trousers,635.jpg,darkslategray,winter
8e31fa5a-4d54-4330-a646-429eb76d735c.jpg,short_sleeved_outwear,635.jpg,gray,winter
1143140a-6ea2-4048-816a-1aaa29315412.jpg,short_sleeved_dress,635.jpg,darkslategray,winter
65df854b-6bc2-437b-95c6-b613022d88f5.jpg,skirt,635.jpg,darkslategray,winter
52511657-852d-4d02-ae91-de283558f58c.jpg,short_sleeved_outwear,635.jpg,black,winter
2993ea10-ef9b-4d88-91b3-9f6cb5aefa8b.jpg,short_sleeved_outwear,635.jpg,black,winter
03e12af9-8ce7-49d5-98f3-1a3c222e2228.jpg,long_sleeved_shirt,635.jpg,black,winter
2b985047-6b1e-48f2-b94b-0dcf79f7d915.jpg,long_sleeved_shirt,635.jpg,black,winter
c7a648ca-7df5-436e-82ed-a997993eff16.jpg,skirt,147.jpg,black,winter
2ce6e2e8-a21d-4f09-a24a-f2c89faabb42.jpg,short_sleeved_outwear,147.jpg,gold,spring
7c68d88c-4bf2-4fa0-82ce-07c97f57d656.jpg,vest,0.jpg,orangered,spring
cefb2a55-d5fb-4eb2-a228-29a03156fdbc.jpg,trousers,0.jpg,orangered,spring
c5de269a-f465-4515-a282-a27df194069b.jpg,short_sleeved_outwear,609.jpg,darkslategray,winter
4d4511b8-2627-4b7d-882c-58c54276b92c.jpg,short_sleeved_dress,609.jpg,black,winter
8adf60cb-53f5-45f3-b8a2-dc3f26f80f9d.jpg,short_sleeved_outwear,91.jpg,lightgray,winter
d7a481b2-8db0-42a7-9e50-9f2b3f05dbd2.jpg,skirt,91.jpg,lightslategray,summer
0ad0cf6d-6b34-401e-a2f0-ef58bc34ec78.jpg,vest,379.jpg,dimgray,autumn
cc967ec6-9ab3-49f5-9e65-7d5aa6aa84bf.jpg,short_sleeved_dress,379.jpg,silver,summer
86c7ff9f-001b-4d51-b089-22762e47f34f.jpg,vest,386.jpg,black,winter
033a3ef2-b96a-4c90-8cbf-9400ee8dcd2b.jpg,skirt,594.jpg,darkslategray,winter
79689390-bb1f-4aca-8e69-eed95f69f8a3.jpg,short_sleeved_outwear,594.jpg,black,winter
500eddd9-6999-4e69-9ea9-7df2cd38d4d3.jpg,long_sleeved_shirt,392.jpg,black,winter
5f9b5f6b-ae9b-48ab-99e7-05a4816b748d.jpg,trousers,392.jpg,black,winter
7e02e59a-4d29-4afa-8c9c-656cdafa731d.jpg,vest,437.jpg,darkslategray,winter
1f6fe1d1-8046-4b0c-aea4-8c7b9659ca0c.jpg,trousers,437.jpg,darkslategray,winter
2bc606bf-a490-4836-9a9d-8e6a6a0a6872.jpg,short_sleeved_outwear,580.jpg,darkgray,winter
aec8a6bf-3c18-422c-9ac5-57310408202c.jpg,skirt,580.jpg,slategray,summer
4e627acc-34e9-40da-bc32-da6173e6a937.jpg,trousers,580.jpg,steelblue,autumn
e2fa0f74-3702-44a6-8e81-3cbaa17a53ca.jpg,skirt,543.jpg,lightsteelblue,summer
fc8cea41-9992-4f67-942b-cad1d1afcf60.jpg,short_sleeved_outwear,543.jpg,black,winter
7e3b14a8-d539-45e5-8037-91346b5c848c.jpg,trousers,543.jpg,lightsteelblue,summer
6eb62a59-ce0f-47cc-8e4f-79cbc034a7cd.jpg,skirt,557.jpg,silver,summer
b88b6b5c-8835-48fa-9090-73f3deb2f6b4.jpg,short_sleeved_outwear,557.jpg,black,winter
7a542290-36dc-4221-8dd1-c2cacaca566a.jpg,long_sleeved_shirt,557.jpg,black,winter
b9aba881-74cf-490e-a226-59553323ebeb.jpg,skirt,225.jpg,dimgray,autumn
5db584f1-a301-46ad-a239-477753a9d36b.jpg,short_sleeved_outwear,225.jpg,black,winter
2655f5b9-4d10-49d4-aa10-4673312501ba.jpg,trousers,225.jpg,dimgray,autumn
84e088bd-e660-435e-9345-a413529ae1ae.jpg,skirt,542.jpg,black,winter
15c45615-00d9-4c84-99d5-b911bfda1c66.jpg,short_sleeved_outwear,542.jpg,black,winter
9c6cd305-35c3-4dfa-8a87-170d8f856082.jpg,trousers,219.jpg,black,winter
5bbbb5d7-ffb8-4625-8442-93b1a6cbbd02.jpg,short_sleeved_outwear,219.jpg,black,winter
38775347-b935-4d5b-b2ed-a1d90c432cf4.jpg,skirt,556.jpg,black,winter
6a9e22f2-59da-4124-b6a6-266c95b273a3.jpg,short_sleeved_outwear,556.jpg,lightgreen,spring
a9813f7b-8863-4ec1-93c3-04643c95cd73.jpg,short_sleeved_outwear,741.jpg,linen,autumn
c315f055-12b4-4edb-81e4-6079edbbc6e3.jpg,short_sleeved_dress,741.jpg,antiquewhite,spring
a2ba29b8-f220-4d39-8a6a-8fa49b5699f3.jpg,short_sleeved_dress,754.jpg,rosybrown,summer
27bd1f6c-93ae-49bb-b7de-4ba2c542d0ca.jpg,short_sleeved_outwear,754.jpg,gainsboro,winter
0b6c0ed4-db16-44d8-ae79-1b43fd724eb2.jpg,long_sleeved_shirt,224.jpg,dodgerblue,summer
b8b71f91-f9eb-40c6-8027-20bae6bc30de.jpg,skirt,224.jpg,black,winter
05ef146a-b5f9-43e3-a653-9bdcd969aa80.jpg,trousers,224.jpg,black,winter
dc69b028-8a80-4b26-84f8-14b5930a17cc.jpg,short_sleeved_outwear,224.jpg,dodgerblue,summer
46556482-25c4-4fd6-b4ca-e2e7d721dcce.jpg,skirt,581.jpg,black,winter
648ffce2-9424-4997-b5ab-9a6f6ea6844b.jpg,trousers,595.jpg,steelblue,autumn
3daf1b1b-5bf1-4cce-85a1-8f8636983447.jpg,short_sleeved_outwear,595.jpg,goldenrod,spring
8c83f84a-1e80-4e59-9c7a-c7f0f8829a40.jpg,skirt,595.jpg,steelblue,autumn
c5bd18c1-edd0-44f1-9efe-6926ed61757e.jpg,short_sleeved_outwear,378.jpg,black,winter
02c099ec-c29b-47e1-a9ef-9d935df2a94a.jpg,vest,393.jpg,black,winter
bbf2e518-aa19-4380-bc53-60e2f4ee782f.jpg,skirt,393.jpg,black,winter
835259bb-18a3-4d58-a2be-e238cac3645c.jpg,trousers,387.jpg,lavender,winter
26ab368a-7022-47ca-9a6a-8bb0cf4aae82.jpg,skirt,436.jpg,black,winter
a4a64767-53d5-433a-9db1-9300af37b61b.jpg,short_sleeved_dress,344.jpg,black,winter
ed8276a9-3f5e-4145-a5cc-4ff1803dd3f0.jpg,skirt,344.jpg,black,winter
9005d488-80f1-4aca-a66c-13e97ff0ace1.jpg,short_sleeved_outwear,344.jpg,black,winter
c37c0aac-ac21-4cad-9c59-584561d18fdd.jpg,vest,344.jpg,black,winter
7cb44568-6a78-47fc-a99c-1bec0c3dd7b9.jpg,trousers,84.jpg,darkslategray,winter
2f489e81-dc58-4f39-80da-27d5e91fe6aa.jpg,vest,422.jpg,black,winter
ea77b4d6-1477-4996-a984-317e89789090.jpg,trousers,422.jpg,black,winter
20302e16-fd06-43da-af2a-8c3a663b241a.jpg,skirt,608.jpg,antiquewhite,spring
583f4c11-7a62-4152-bb3d-164c5e4afcfa.jpg,short_sleeved_outwear,608.jpg,black,winter
a1cd0e5e-6905-45ca-85f3-a3943a138f70.jpg,long_sleeved_shirt,152.jpg,darkslategray,winter
02d528bb-ff32-4aa0-9ac2-8be3dbf222f0.jpg,long_sleeved_shirt,634.jpg,darkgray,winter
